"receptor" "pathway_id" "genes_in_cluster"
"Itga5" "mmu04510" "Comp,Igf1,Jun"
"Itga5" "mmu04510" "Spp1,Itgav,Itgb5"
"Itga5" "mmu04510" "Vtn,Itga7,Pdgfa,Pdgfrb,Shc1"
"Itga5" "mmu04510" "Vegfb,Ppp1ca,Akt2,Pik3r2"
"Itga5" "mmu04510" "Igf1r,Actb,Actn4,Tln1,Flnb,Pxn,Zyx,Akt1,Mapk3,Pip5k1c"
"Itga5" "mmu04510" "Rhoa,Myl12b,Mylpf,Bcl2"
"Itga5" "mmu04510" "Capn2,Rapgef1,Cav1,Ccnd1"
"Itga5" "mmu04510" "Ilk,Vasp,Grb2"
"Itga5" "mmu04510" "Pik3cd,Vav2,Pak4"
"Itga5" "mmu04510" "Elk1,Ccnd3,Bad"
"Itga5" "mmu04512" "Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Lama4,Lamb1,Lamc1,Comp,Thbs2,Thbs3,Thbs4,Fn1,Tnc,Itgb1,Dag1"
"Itga5" "mmu04512" "Col4a1,Col4a2,Thbs1,Agrn,Hspg2,Itga5,Sdc1"
"Itga5" "mmu04512" "Lamb2,Tnxb,Itga6,Itga9"
"Itga5" "mmu04512" "Vtn,Itga7,Cd36"
"Itga5" "mmu04512" "Itgav,Cd44,Sdc4,Hmmr"
"Itga5" "mmu04640" "Flt3l,Il1r2,Il11ra1"
"Itga5" "mmu04640" "Il1b,Tnf,Cd44,Tfrc,Csf2ra,Il3ra,Il4ra,Cd14"
"Itga5" "mmu04640" "Csf1,Cd1d1,Itga5"
"Itga5" "mmu04640" "Cd34,Cd9,Itga6"
"Itga5" "mmu04810" "F2r,Fgfr1,Fn1,Itgb1,Gng12,Ptk2,Crk,Crkl,Dock1,Sos1,Sos2,Kras,Pik3ca,Braf,Raf1,Map2k1,Mapk1,Arhgef12,Rac1,Pak2,Rock1,Rock2,Ppp1cb,Ppp1cc,Ppp1r12a,Pikfyve,Wasl,Nckap1,Abi2,Actg1,Rdx,Ssh2,Vcl,Apc"
"Itga5" "mmu04810" "Cd14,Pik3cd,Map2k2,Pak4,Ppp1ca,Limk1,Arpc4,Pfn1,Iqgap3"
"Itga5" "mmu04810" "Pdgfa,Pdgfrb,Itga7,Pip5k1a,Pip4k2c,Arpc1a"
"Itga5" "mmu04810" "Itga5,Gna12,Vav2,Mapk3,Arhgef1,Git1,Slc9a1,Pip5k1c,Baiap2,Arpc1b,Actb,Pxn,Cfl1,Ssh3"
"Itga5" "mmu04810" "Itga6,Itga9,Rras,Pik3r1,Araf,Ppp1r12b,Ppp1r12c,Myl9,Myl12b"
"Itga5" "mmu04810" "Itgav,Gna13,Nras,Cdc42,Pip4k2a,Arpc5"
"Itga5" "mmu04810" "Rras2,Rhoa,Arpc5l,Arpc3,Arpc2,Cfl2"
"Itga5" "mmu04810" "Mras,Arhgef6,Arhgef7,Pip4k2b,Limk2,Wasf2,Ssh1,Spata13"
"Itga5" "mmu04810" "Vav3,Mylpf,Tmsb4x"
"Itga5" "mmu04810" "Cyfip1,Msn,Iqgap1,Actn4,Actn1,Myh9"
"Itga5" "mmu05100" "Ctnnb1,Ctnna1,Pik3r1,Pik3ca,Crk,Crkl,Dock1,Rac1,Wasl,Actg1,Cbl,Cblb,Cd2ap,Cltc,Cav2,Cttn,Ptk2,Fn1,Itga5,Itgb1,Vcl"
"Itga5" "mmu05100" "Pik3cd,Arpc4,Mad2l2"
"Itga5" "mmu05100" "Wasf2,Dnm2,Ilk"
"Itga5" "mmu05100" "Arpc1b,Actb,Pxn,Rhog"
"Itga5" "mmu05100" "Arpc2,Arpc3,Arpc5l,Clta,Cltb,Rhoa"
"Itga5" "mmu05133" "Itga5,Cfl1,Myd88,Rela,Mapk3,Gnai2,Nod1"
"Itga5" "mmu05133" "Itgb1,C1ra,Serping1,Tlr4,Irak1,Nfkb1,Mapk8,Mapk1,Fos,Il6,Irf1,Gnai3"
"Itga5" "mmu05133" "Calm1,Calm2,Rhoa,Cfl2,Mapk9"
"Itga5" "mmu05133" "Calm3,Casp7,Tirap,Irak4"
"Itga5" "mmu05133" "Casp3,Traf6,Mapk14"
"Itga5" "mmu05133" "Pycard,Il1b,C1qa,C1qc,Cd14,Ticam1,Tnf"
"Itga5" "mmu05205" "Cd44,Nras,Tlr2,Mdm2,Plau,Itgav,Sdc4,Hbegf"
"Itga5" "mmu05205" "Cttn,Raf1,Map2k1,Mapk1,Rac1,Iqgap1,Actg1,Flna,Stat3,Igf1r,Myc,Hif1a,Cbl,Cblb,Thbs1,Msn,Ptpn11"
"Itga5" "mmu05205" "Grb2,Slc9a1,Tgfb1,Prkaca,Vav2"
"Itga5" "mmu05205" "Kras,Braf,Araf,Rock1,Rock2,Pik3ca,Pik3r1,Akt3,Ppp1cb,Ppp1r12a,Arhgef12,Itpr1,Camk2g,Ddx5,Dcn,Pdpk1,Rps6kb1,Cav2,Tlr4,Pdcd4,Ctnnb1,Timp3,Lum,Itgb1,Vtn,Sdc2,Rdx,Fgfr1,Sos1,Sos2,Ptk2,Igf2,Gpc3,Prkacb"
"Itga5" "mmu05205" "Rras,Igf1,Rps6kb2,Fzd7"
"Itga5" "mmu05205" "Rras2,Ccnd1,Cav1"
"Itga5" "mmu05205" "Mras,Gab1,Itpr2,Mmp2,Fas,Fn1,Fzd1,Fzd5,Plcg1,Col1a1,Col1a2"
"Itga5" "mmu05205" "Map2k2,Akt2,Ppp1ca,Nudt16l1"
"Itga5" "mmu05205" "Mapk3,Actb,Arhgef1,Akt1,Trp53,Plaur,Itga5,Pxn,Hspg2"
"Itga5" "mmu05205" "Flnb,Ppp1r12b,Itpr3,Mtor,Tfap4"
"Itga5" "mmu05205" "Rhoa,Ppp1cc,Camk2d,Drosha,Eif4b,Frs2,Mapk14,Smad2"
"Itga5" "mmu05205" "Pik3cd,Cd63,Tnf,Itgb5"
"Itga5" "mmu05205" "Ppp1r12c,Cdkn1a,Vegfa"
"Itga5" "mmu05205" "Casp3,Sdc1,Gpc1,Smo"
"Itga5" "mmu05206" "Pten,Cdkn1b,Timp3,Kras,Ccnd2,Crk,Crkl,Bcl2l2,Pdcd4,Ep300,Tpm1,Spry2,Bcl2,Zeb1,Ddit4,Apc,Hnrnpk,Bmi1,Dicer1,Rdx,Nfkb1,Mdm4,Plcg1,Map2k1,Sos1,Sos2,Marcks,Bmpr2,Gls,Sirt1,Rock1"
"Itga5" "mmu05206" "Cdc25a,Cdc25b,Ccne1,Stmn1,Myc,Casp3,Dnmt1,E2f3,Cd44,Itga5,Plau,Tnc,Abcc1,Trp53,E2f1,Ezh2,Cdca5,Kif23,Vim"
"Itga5" "mmu05206" "Ccnd1,Mtor,Slc7a1,Abcb1b"
"Itga5" "mmu05206" "Pim1,Mcl1,Zeb2,Rassf1,Ccng1,Nras,Notch2,Thbs1,Ptgs2,Mdm2,Raf1"
"Itga5" "mmu05206" "Dnmt3a,Crebbp,Abl1,Bmf,Stat3,Notch1,Shc1,Pdgfa,Pdgfrb"
"Itga5" "mmu05206" "Vegfa,Mapk7,Tnxb,Cdkn1a"
"Itga5" "mmu05206" "Ezr,Rhoa,Ube2i,Ikbkb"
"Itga5" "mmu05206" "Rptor,Pak4,Irs2,Socs1,Bak1,Grb2,Map2k2"
"Itga5" "mmu05410" "Itga5,Actg1,Tpm4,Prkag1,Il6"
"Itga5" "mmu05410" "Itgb1,Sgcb,Dag1,Tpm1,Tpm2,Prkaa1,Tgfb3,Atp2a2"
"Itga5" "mmu05410" "Actb,Emd,Lmna,Tnf"
"Itga5" "mmu05410" "Tpm3,Prkab1,Tgfb1"
"Itga5" "mmu05410" "Prkab2,Prkag2,Ace,Igf1"
"Itga5" "mmu05412" "Itga5,Actb,Actg1,Actn4,Actn1"
"Itga5" "mmu05412" "Itgb1,Sgcb,Dag1,Ctnnb1,Ctnna1,Gja1,Atp2a2"
"Itga5" "mmu05412" "Itgb5,Tcf7l2,Cacnb3"
"Itga5" "mmu05414" "Itga5,Actg1,Tpm4"
"Itga5" "mmu05414" "Itga6,Itga9,Adcy9"
"Itga5" "mmu05414" "Itga7,Des,Tpm2"
"Itga5" "mmu05414" "Itgav,Adcy7,Igf1"
"Itga5" "mmu05414" "Itgb1,Sgcb,Dag1,Tpm1,Gnas,Prkacb,Tgfb3,Atp2a2"
"Itga5" "mmu05414" "Tpm3,Adcy3,Prkaca,Tgfb1"
"Itga5" "mmu05414" "Emd,Lmna,Tnf"
"Itgav" "mmu04145" "Vamp3,Stx12,Stx7,Rab5a,Rab5b,Eea1,Rab7,Dync1i2,Dync1li2,Dync1li1,Lamp2,Pikfyve,C1ra,Colec12,Itgb1,Comp,Thbs2,Thbs3,Thbs4,Tlr4,Mrc2"
"Itgav" "mmu04145" "Actb,H2-Q7,H2-T23,H2-T24,H2-T9,H2-T10,Hgs,Tcirg1,Tap1"
"Itgav" "mmu04145" "Actg1,H2-D1,H2-K1,H2-Q4,Atp6v0a2,Dync1h1,Thbs1,Rac1"
"Itgav" "mmu04145" "Stx18,Atp6v0c,Sec61b,Sec61g,Cyba"
"Itgav" "mmu04145" "Sec22b,H2-T22,Tubb2a,Tubb2b"
"Itgav" "mmu04145" "H2-Q1,Gm11127,Gm7030,Rab5c,Tfrc,Tuba4a,Tuba1a,Tuba1c,Tuba1b,Tubb4b,Tubb6,Tubb5,Sec61a1,Tap2,Calr,Itga5,Scarb1"
"Itgav" "mmu04145" "H2-Q10,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,Atp6v1b2,Atp6v0d1,Ctss,Fcgr3,C3,Itgb5,Tlr2,Cd14"
"Itgav" "mmu04145" "Atp6v1a,Atp6v1h,M6pr,Canx,Itgav"
"Itgav" "mmu04145" "Atp6v1c1,Atp6v1d,Atp6v1e1,Atp6v0e,Atp6ap1,Lamp1,Ctsl"
"Itgav" "mmu04145" "Atp6v1f,Atp6v1g1,Atp6v0b"
"Itgav" "mmu04151" "Igf1,Comp,Lpar6,Tsc1,Cdkn1b,Foxo3,Creb3l2"
"Itgav" "mmu04151" "Pdgfa,Pdgfrb,Itga7"
"Itgav" "mmu04151" "Kitl,Insr,Sos1,Sos2,Kras,Raf1,Map2k1,Mapk1,Tlr4,Rac1,Il6,Jak2,Col4a1,Col4a2,Thbs1,Itga6,Itgb1,Ptk2,Gnb1,Gng12,Pdpk1,Prkaa1,Rps6kb1,Pkn2,Sgk1,Akt3,Pten,Ppp2cb,Hsp90aa1,Hsp90ab1,Hsp90b1,Crtc2,Phlpp1,Phlpp2,Gsk3b,Ccnd2,Ywhaz,Ywhab,Creb1,Atf2,Atf4,Nr4a1,Chuk,Nfkb1,Mdm2,Pik3ca,Pik3r1"
"Itgav" "mmu04151" "Vegfa,Pgf,Nras,Tlr2,Syk,Itgav"
"Itgav" "mmu04151" "Vegfb,Gnb5,Gng5,Creb3l1,Pik3r2"
"Itgav" "mmu04151" "Fgfr1,Ifnar1,Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Lama4,Lamb1,Lamc1,Thbs2,Thbs3,Thbs4,Fn1,Vtn,Tnc,F2r,Gnb4,Gng11,Eif4b,Ppp2r5a,Rbl2,Creb3,Ikbkg,Ikbkb"
"Itgav" "mmu04151" "Grb2,Map2k2,Mapk3,Il3ra,Gnb2,Stk11,Ddit4,Rptor,Eif4ebp1,Pkn1,Akt1,Ppp2r5b,G6pc3,Cdkn1a,Ccnd3,Bad,Atf6b,Rxra,Rela"
"Itgav" "mmu04151" "Il2rg,Spp1,Itgb5,Gng2,Bcl2l11,Casp9"
"Itgav" "mmu04151" "Il4ra,Jak1,Itga5,Ppp2r1a,Ppp2r1b,Ppp2r5c,Myc,Cdk2,Cdk4,Ccne1,Trp53"
"Itgav" "mmu04151" "Ifnar2,Mlst8,Eif4e2,Rps6,Ppp2r5d,Cdc37,Gys1,Pck2,Ywhae,Pik3cd"
"Itgav" "mmu04151" "Lamb2,Tnxb,Ppp2r3d"
"Itgav" "mmu04151" "Itga9,Mtor,Ccnd1,Bcl2l1"
"Itgav" "mmu04151" "Gng10,Gngt2,Akt2,Them4"
"Itgav" "mmu04151" "Rheb,Eif4e,Ppp2ca,Ppp2r2d,Ppp2r2a,Ppp2r3c,Ppp2r5e,Mtcp1,Ywhaq,Ywhah,Bcl2,Mcl1"
"Itgav" "mmu04510" "Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Lama4,Lamb1,Lamc1,Thbs2,Thbs3,Thbs4,Fn1,Tnc,Ppp1cc,Parva,Vav3,Rap1b,Mapk9,Birc2"
"Itgav" "mmu04510" "Col4a1,Col4a2,Thbs1,Itga5,Itgb1,Rock1,Rock2,Ppp1cb,Ppp1r12a,Actg1,Actn1,Flna,Vcl,Pdpk1,Akt3,Gsk3b,Ctnnb1,Ptk2,Pik3ca,Pten,Rac1,Pak2,Crk,Crkl,Dock1,Rap1a,Mapk8,Braf,Cav2,Sos1,Sos2,Raf1,Map2k1,Mapk1,Birc3,Xiap"
"Itgav" "mmu04510" "Lamb2,Tnxb,Itga6,Itga9,Myl9,Ppp1r12b,Ppp1r12c,Pik3r1,Fyn,Ccnd2"
"Itgav" "mmu04510" "Comp,Igf1,Jun"
"Itgav" "mmu04510" "Spp1,Itgav,Itgb5"
"Itgav" "mmu04510" "Vtn,Itga7,Pdgfa,Pdgfrb,Shc1"
"Itgav" "mmu04510" "Vegfb,Ppp1ca,Akt2,Pik3r2"
"Itgav" "mmu04510" "Igf1r,Actb,Actn4,Tln1,Flnb,Pxn,Zyx,Akt1,Mapk3,Pip5k1c"
"Itgav" "mmu04510" "Rhoa,Myl12b,Mylpf,Bcl2"
"Itgav" "mmu04510" "Capn2,Rapgef1,Cav1,Ccnd1"
"Itgav" "mmu04510" "Ilk,Vasp,Grb2"
"Itgav" "mmu04510" "Pik3cd,Vav2,Pak4"
"Itgav" "mmu04510" "Elk1,Ccnd3,Bad"
"Itgav" "mmu04512" "Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Lama4,Lamb1,Lamc1,Comp,Thbs2,Thbs3,Thbs4,Fn1,Tnc,Itgb1,Dag1"
"Itgav" "mmu04512" "Col4a1,Col4a2,Thbs1,Agrn,Hspg2,Itga5,Sdc1"
"Itgav" "mmu04512" "Lamb2,Tnxb,Itga6,Itga9"
"Itgav" "mmu04512" "Vtn,Itga7,Cd36"
"Itgav" "mmu04512" "Itgav,Cd44,Sdc4,Hmmr"
"Itgav" "mmu04514" "Cd274,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-Q10,H2-Q7,H2-T24,H2-T9,H2-T10,Cd276"
"Itgav" "mmu04514" "Icosl,Cdh5,Pecam1,Itga9,Cd34,Itga6"
"Itgav" "mmu04514" "H2-M3,Sdc2,Mpzl1"
"Itgav" "mmu04514" "H2-Q1,H2-T22,H2-T23,H2-D1,H2-K1,Gm11127,Gm7030,Sdc1,Sdc3"
"Itgav" "mmu04514" "H2-Q4,Itgb1,Vcam1,Glg1"
"Itgav" "mmu04514" "Pvr,Sdc4,Itgav,Vcan"
"Itgav" "mmu04810" "F2r,Fgfr1,Fn1,Itgb1,Gng12,Ptk2,Crk,Crkl,Dock1,Sos1,Sos2,Kras,Pik3ca,Braf,Raf1,Map2k1,Mapk1,Arhgef12,Rac1,Pak2,Rock1,Rock2,Ppp1cb,Ppp1cc,Ppp1r12a,Pikfyve,Wasl,Nckap1,Abi2,Actg1,Rdx,Ssh2,Vcl,Apc"
"Itgav" "mmu04810" "Cd14,Pik3cd,Map2k2,Pak4,Ppp1ca,Limk1,Arpc4,Pfn1,Iqgap3"
"Itgav" "mmu04810" "Pdgfa,Pdgfrb,Itga7,Pip5k1a,Pip4k2c,Arpc1a"
"Itgav" "mmu04810" "Itga5,Gna12,Vav2,Mapk3,Arhgef1,Git1,Slc9a1,Pip5k1c,Baiap2,Arpc1b,Actb,Pxn,Cfl1,Ssh3"
"Itgav" "mmu04810" "Itga6,Itga9,Rras,Pik3r1,Araf,Ppp1r12b,Ppp1r12c,Myl9,Myl12b"
"Itgav" "mmu04810" "Itgav,Gna13,Nras,Cdc42,Pip4k2a,Arpc5"
"Itgav" "mmu04810" "Rras2,Rhoa,Arpc5l,Arpc3,Arpc2,Cfl2"
"Itgav" "mmu04810" "Mras,Arhgef6,Arhgef7,Pip4k2b,Limk2,Wasf2,Ssh1,Spata13"
"Itgav" "mmu04810" "Vav3,Mylpf,Tmsb4x"
"Itgav" "mmu04810" "Cyfip1,Msn,Iqgap1,Actn4,Actn1,Myh9"
"Itgav" "mmu04919" "Prkaca,Mapk3,Trp53,Rxra,Kat2a,Med16,Med24,Slc9a1,Akt1,Actb"
"Itgav" "mmu04919" "Prkacb,Raf1,Map2k1,Mapk1,Ncor1,Sin3a,Kat2b,Ncoa2,Ncoa3,Ep300,Med13,Med13l,Med14,Med1,Rcan1,Hif1a,Ctnnb1,Atp1a1,Pik3ca,Pik3r1,Pdpk1,Akt3,Gsk3b,Pfkfb2,Actg1,Atp2a2"
"Itgav" "mmu04919" "Itgav,Nras,Notch2,Mdm2"
"Itgav" "mmu04919" "Kras,Hdac2,Atp1b1,Rheb"
"Itgav" "mmu04919" "Map2k2,Rxrb,Bad"
"Itgav" "mmu04919" "Stat1,Hdac3,Med12,Myc,Tsc2,Tbc1d4"
"Itgav" "mmu04919" "Hdac1,Med4,Ccnd1"
"Itgav" "mmu04919" "Thra,Ncoa1,Plcg1,Foxo1"
"Itgav" "mmu04919" "Crebbp,Notch1,Plcb3,Slc2a1"
"Itgav" "mmu04919" "Med27,Atp1b3,Mtor"
"Itgav" "mmu05200" "Casp3,Gnb4,Ikbkg,Birc2,Tfg,Mapk9,Rb1,Smad2,Msh3"
"Itgav" "mmu05200" "Casp9,Tcf7l2,Adcy7,Gng2,Ikbkb,Igf1,Smad3,Arnt"
"Itgav" "mmu05200" "Appl1,Ctnnb1,Ctnna1,Apc,Gsk3b,Fzd1,Fzd5,F2r,Arhgef12,Rock1,Rock2,Gnai3,Ptger4,Gnas,Prkacb,Gng12,Lama4,Lamb1,Lamc1,Fn1,Itgb1,Ptk2,Pik3ca,Pten,Akt3,Chuk,Xiap,Traf6,Mdm2,Crk,Crkl,Gnaq,Kitl,Fgfr1,Sos1,Sos2,Kras,Braf,Raf1,Mapk1,Fos,Mmp2,Ncoa4,Tpr,Rassf1,Plcg1,Ralbp1,Cdc42,Rac1,Mapk8,Il6,Pias2,Tgfb3,Tgfbr1,Tgfbr2,Smad4,Hdac2,Fas,Tceb1,Cul2,Ep300,Hsp90aa1,Hsp90ab1,Hsp90b1"
"Itgav" "mmu05200" "Axin1,Arhgef11,Cxcl12,Gnb1,Col4a1,Col4a2,Nfkb1,Traf4,Pdgfa,Pdgfrb,Map2k1,Ralb,E2f3,Cdk2,Ctbp2"
"Itgav" "mmu05200" "Birc5,Stat1,Cdk4,Tpm3,E2f1,Cks1b,Cks2,Skp2,Ccne1,Hdac1,Mlh1,Msh2,Msh6,Rad51,Casp8,Fh1"
"Itgav" "mmu05200" "Myc,Gna13,Itgav,Nfkbia,Ptgs2,Birc3,Traf3,Cbl,Cblb,Jak1,Stat3,Nras,Ccdc6,Hif1a"
"Itgav" "mmu05200" "Fzd7,Dvl1,Plekhg5,Abl1,Araf,Jun,Jup"
"Itgav" "mmu05200" "Dvl3,Gna12,Arhgef1,Gnai2,Ptger1,Adcy4,Prkaca,Akt1,Nfkb2,Rela,Trp53,Plcb3,Igf1r,Grb2,Mapk3,Ralgds,Rxra,Ppard,Pml,Rara,Fadd,Epas1,Crebbp,Slc2a1,Sufu"
"Itgav" "mmu05200" "Dvl2,Gnb2,Traf2,Traf5,Bad,Gna11,Map2k2,Rxrb,Ctbp1,Bax,Tceb2,Egln2"
"Itgav" "mmu05200" "Lpar6,Itga6,Pik3r1,Foxo1,Cdkn1b"
"Itgav" "mmu05200" "Rhoa,Gnb5,Gng5,Gng10,Pik3r2,Akt2,Stat5b,Vegfb,Flt3l,Dapk2,Dapk3,Max,Tgfb1,Vhl,Rbx1,Egln1"
"Itgav" "mmu05200" "Cxcr4,Adcy3,Pik3cd,Stat5a,Runx1,Cebpa,Csf2ra,Bid"
"Itgav" "mmu05200" "Adcy9,Lamb2,Bcl2l1,Mtor"
"Itgav" "mmu05200" "Gng11,Gngt2,Bcl2,Rala"
"Itgav" "mmu05200" "Pgf,Stk4,Bmp2"
"Itgav" "mmu05205" "Cd44,Nras,Tlr2,Mdm2,Plau,Itgav,Sdc4,Hbegf"
"Itgav" "mmu05205" "Cttn,Raf1,Map2k1,Mapk1,Rac1,Iqgap1,Actg1,Flna,Stat3,Igf1r,Myc,Hif1a,Cbl,Cblb,Thbs1,Msn,Ptpn11"
"Itgav" "mmu05205" "Grb2,Slc9a1,Tgfb1,Prkaca,Vav2"
"Itgav" "mmu05205" "Kras,Braf,Araf,Rock1,Rock2,Pik3ca,Pik3r1,Akt3,Ppp1cb,Ppp1r12a,Arhgef12,Itpr1,Camk2g,Ddx5,Dcn,Pdpk1,Rps6kb1,Cav2,Tlr4,Pdcd4,Ctnnb1,Timp3,Lum,Itgb1,Vtn,Sdc2,Rdx,Fgfr1,Sos1,Sos2,Ptk2,Igf2,Gpc3,Prkacb"
"Itgav" "mmu05205" "Rras,Igf1,Rps6kb2,Fzd7"
"Itgav" "mmu05205" "Rras2,Ccnd1,Cav1"
"Itgav" "mmu05205" "Mras,Gab1,Itpr2,Mmp2,Fas,Fn1,Fzd1,Fzd5,Plcg1,Col1a1,Col1a2"
"Itgav" "mmu05205" "Map2k2,Akt2,Ppp1ca,Nudt16l1"
"Itgav" "mmu05205" "Mapk3,Actb,Arhgef1,Akt1,Trp53,Plaur,Itga5,Pxn,Hspg2"
"Itgav" "mmu05205" "Flnb,Ppp1r12b,Itpr3,Mtor,Tfap4"
"Itgav" "mmu05205" "Rhoa,Ppp1cc,Camk2d,Drosha,Eif4b,Frs2,Mapk14,Smad2"
"Itgav" "mmu05205" "Pik3cd,Cd63,Tnf,Itgb5"
"Itgav" "mmu05205" "Ppp1r12c,Cdkn1a,Vegfa"
"Itgav" "mmu05205" "Casp3,Sdc1,Gpc1,Smo"
"Itgav" "mmu05222" "Rxra,Trp53,Cdk2,E2f3,Akt1,Rela,Traf2,Traf4"
"Itgav" "mmu05222" "Bcl2,Lamb2,Bcl2l1"
"Itgav" "mmu05222" "Cycs,Cdk4,Ccnd1,Cks1b,Cks2,Skp2,Ccne1,E2f1"
"Itgav" "mmu05222" "Apaf1,Myc,Itgav,Nfkbia,Birc3,Traf3,Ptgs2"
"Itgav" "mmu05222" "Casp9,Pik3r2,Akt2"
"Itgav" "mmu05222" "Pias2,Rb1,Col4a1,Col4a2,Itga6,Itgb1,Ptk2,Pik3ca,Pik3r1,Pten,Akt3,Chuk,Nfkb1,Birc2,Xiap,Cdkn1b"
"Itgav" "mmu05222" "Lama4,Lamb1,Lamc1,Fn1,Ikbkb,Ikbkg,Traf6"
"Itgav" "mmu05410" "Itga5,Actg1,Tpm4,Prkag1,Il6"
"Itgav" "mmu05410" "Itgb1,Sgcb,Dag1,Tpm1,Tpm2,Prkaa1,Tgfb3,Atp2a2"
"Itgav" "mmu05410" "Actb,Emd,Lmna,Tnf"
"Itgav" "mmu05410" "Tpm3,Prkab1,Tgfb1"
"Itgav" "mmu05410" "Prkab2,Prkag2,Ace,Igf1"
"Itgav" "mmu05412" "Itga5,Actb,Actg1,Actn4,Actn1"
"Itgav" "mmu05412" "Itgb1,Sgcb,Dag1,Ctnnb1,Ctnna1,Gja1,Atp2a2"
"Itgav" "mmu05412" "Itgb5,Tcf7l2,Cacnb3"
"Itgav" "mmu05414" "Itga5,Actg1,Tpm4"
"Itgav" "mmu05414" "Itga6,Itga9,Adcy9"
"Itgav" "mmu05414" "Itga7,Des,Tpm2"
"Itgav" "mmu05414" "Itgav,Adcy7,Igf1"
"Itgav" "mmu05414" "Itgb1,Sgcb,Dag1,Tpm1,Gnas,Prkacb,Tgfb3,Atp2a2"
"Itgav" "mmu05414" "Tpm3,Adcy3,Prkaca,Tgfb1"
"Itgav" "mmu05414" "Emd,Lmna,Tnf"
"Itgb3" "mmu04015" "Rap1a,Rap1b,Calm2,Rala,Cdc42,Prkci,Kras"
"Itgb3" "mmu04015" "Mras,Prkd2,Sipa1l1,Mapk3,Rras"
"Itgb3" "mmu04015" "Calm1,Rhoa,Map2k6"
"Itgb3" "mmu04015" "Calm3,Pfn1,Pard6a,Map2k2,Akt1"
"Itgb3" "mmu04015" "Calml4,Vegfb,Pik3r2,Akt2"
"Itgb3" "mmu04015" "F2r,Gnas,Gnaq,Fgfr1,Insr,Crk,Crkl,Ctnnb1,Rapgef2,Rapgef6,Plcg1,Prkd3,Gnai3,Rac1,Mllt4,Krit1,Itgb1,Braf,Mapk1,Mapk14,Pik3ca,Pik3r1,Akt3"
"Itgb3" "mmu04015" "Adcy3,Apbb1ip,Pik3cd"
"Itgb3" "mmu04015" "Adcy4,Pdgfa,Igf1r,Pdgfrb,Gnai2,Ralgds,Tln1,Ctnnd1"
"Itgb3" "mmu04015" "Adcy9,Rapgef1,Sipa1,Sipa1l2,Id1"
"Itgb3" "mmu04015" "Plcb3,Csf1,Sipa1l3,Actb"
"Itgb3" "mmu04015" "Kitl,Thbs1,Ralb,Vasp,Actg1,Raf1,Map2k1,Map2k3,Nras"
"Itgb3" "mmu04145" "Vamp3,Stx12,Stx7,Rab5a,Rab5b,Eea1,Rab7,Dync1i2,Dync1li2,Dync1li1,Lamp2,Pikfyve,C1ra,Colec12,Itgb1,Comp,Thbs2,Thbs3,Thbs4,Tlr4,Mrc2"
"Itgb3" "mmu04145" "Actb,H2-Q7,H2-T23,H2-T24,H2-T9,H2-T10,Hgs,Tcirg1,Tap1"
"Itgb3" "mmu04145" "Actg1,H2-D1,H2-K1,H2-Q4,Atp6v0a2,Dync1h1,Thbs1,Rac1"
"Itgb3" "mmu04145" "Stx18,Atp6v0c,Sec61b,Sec61g,Cyba"
"Itgb3" "mmu04145" "Sec22b,H2-T22,Tubb2a,Tubb2b"
"Itgb3" "mmu04145" "H2-Q1,Gm11127,Gm7030,Rab5c,Tfrc,Tuba4a,Tuba1a,Tuba1c,Tuba1b,Tubb4b,Tubb6,Tubb5,Sec61a1,Tap2,Calr,Itga5,Scarb1"
"Itgb3" "mmu04145" "H2-Q10,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,Atp6v1b2,Atp6v0d1,Ctss,Fcgr3,C3,Itgb5,Tlr2,Cd14"
"Itgb3" "mmu04145" "Atp6v1a,Atp6v1h,M6pr,Canx,Itgav"
"Itgb3" "mmu04145" "Atp6v1c1,Atp6v1d,Atp6v1e1,Atp6v0e,Atp6ap1,Lamp1,Ctsl"
"Itgb3" "mmu04145" "Atp6v1f,Atp6v1g1,Atp6v0b"
"Itgb3" "mmu04151" "Igf1,Comp,Lpar6,Tsc1,Cdkn1b,Foxo3,Creb3l2"
"Itgb3" "mmu04151" "Pdgfa,Pdgfrb,Itga7"
"Itgb3" "mmu04151" "Kitl,Insr,Sos1,Sos2,Kras,Raf1,Map2k1,Mapk1,Tlr4,Rac1,Il6,Jak2,Col4a1,Col4a2,Thbs1,Itga6,Itgb1,Ptk2,Gnb1,Gng12,Pdpk1,Prkaa1,Rps6kb1,Pkn2,Sgk1,Akt3,Pten,Ppp2cb,Hsp90aa1,Hsp90ab1,Hsp90b1,Crtc2,Phlpp1,Phlpp2,Gsk3b,Ccnd2,Ywhaz,Ywhab,Creb1,Atf2,Atf4,Nr4a1,Chuk,Nfkb1,Mdm2,Pik3ca,Pik3r1"
"Itgb3" "mmu04151" "Vegfa,Pgf,Nras,Tlr2,Syk,Itgav"
"Itgb3" "mmu04151" "Vegfb,Gnb5,Gng5,Creb3l1,Pik3r2"
