"receptor" "pathway_id" "genes_in_cluster"
"Il1r2" "mmu05202" "Hdac1,Cdkn2c"
"Il1r2" "mmu05202" "Sin3a,Foxo1"
"Il1r2" "mmu05202" "Ncor1,Ccnt2,Mef2c,Cdk14,Fut8,Ptk2,Sp1,Fli1,Tgfbr2,Igfbp3,Zeb1"
"Il1r2" "mmu05202" "Cebpa,Tfe3,Aspscr1"
"Il1r2" "mmu05202" "Pml,Rara,Mllt1,Rxra,Men1"
"Il1r2" "mmu05202" "Zbtb16,Rela"
"Il1r2" "mmu05202" "Aff1,Dot1l,Jmjd1c,Bmp2k,Nr4a3,Nfkb1"
"Il1r2" "mmu05202" "Ccnt1,Klf3,Igf1r,Ccnd2,Elk4"
"Il1r2" "mmu05202" "Lmo2,Ldb1"
"Il1r2" "mmu05202" "Smad1,Per2"
"Il1r2" "mmu05202" "Kdm6a,Ddx5,Bmi1,Atm,Golph3"
"Il1r2" "mmu05202" "Uty,Gm12657"
"Il1r2" "mmu05202" "Supt3,Il1r2,Cebpb"
"Il1r2" "mmu05202" "Rel,Mdm2,Il6,Birc3"
"Il1r2" "mmu05202" "H3f3a,Golph3l"
"Il1r2" "mmu05202" "H3f3b,Nfkbiz"
"Il1r2" "mmu05202" "Hist2h3c1,Max"
"Il1r2" "mmu05202" "Cdkn1a,Ddit3"
"Il1r2" "mmu05202" "Plat,Pdgfa"
"Il1r2" "mmu05202" "Ewsr1,Fus"
"Il1r2" "mmu05202" "Id2,Nupr1"
"Il1rap" "mmu04060" "Cxcl1,Cxcl10,Il6,Tnfrsf10b"
"Il1rap" "mmu04060" "Cxcl2,Ccl2,Ccl4,Ccl3,Ccl7,Ccl8,Ccl9,Il1b,Il17ra"
"Il1rap" "mmu04060" "Cxcl12,Osmr,Acvr1b,Il1r1"
"Il1rap" "mmu04060" "Cxcl16,Ccl5,Cxcr4,Csf2ra"
"Il1rap" "mmu04060" "Cxcl14,Vegfb"
"Il1rap" "mmu04060" "Cx3cl1,Pdgfrb"
"Il1rap" "mmu04060" "Ccl27a,Tnfsf13"
"Il1rap" "mmu04060" "Clcf1,Tnfrsf1a"
"Il1rap" "mmu04060" "Pdgfd,Vegfc,Ifngr1,Tgfbr2,Bmpr2"
"Il1rap" "mmu04060" "Kitl,Acvr2a"
"Il1rap" "mmu04060" "Flt3l,Il11ra1"
"Il1rap" "mmu04060" "Tnfsf9,Il3ra,Crlf2"
"Il1rap" "mmu04060" "Tgfb2,Bmpr1a"
"Il1rap" "mmu04060" "Tgfb3,Egfr"
"Il1rap" "mmu04060" "Il6ra,Il1r2"
"Il1rap" "mmu04060" "Ghr,Acvr1"
"Il1rap" "mmu04060" "Eda2r,Tgfbr1"
"Il1rap" "mmu04750" "Htr2a,Prkch"
"Il1rap" "mmu04750" "P2ry2,Ngf"
"Il1rap" "mmu04750" "Gnaq,Plcb4,Itpr1,Plcg1,Pik3r1,Gnas,Adcy6"
"Il1rap" "mmu04750" "Pla2g6,Pik3cd"
"Il1rap" "mmu04750" "Itpr3,Adcy9"
"Il1rap" "mmu04750" "Prkce,F2rl1"
"Il1rap" "mmu04750" "Ppp1cb,Mapk8,Pik3ca"
"Il1rap" "mmu04750" "Ppp1cc,Calm2,Mapk14,Mapk9"
"Il1rap" "mmu04750" "Calm3,Prkaca"
"Il1rap" "mmu04750" "Camk2g,Il1r1"
"Il1rap" "mmu04750" "Map2k3,Mapk11"
"Il1rap" "mmu04750" "Map2k6,Cyp2j6"
"Il1rap" "mmu04750" "Pik3r2,Cyp2j9"
"Il1rap" "mmu04750" "Pik3r3,Prkacb"
"Il1rap" "mmu04750" "Adcy7,Igf1"
"Il21r" "mmu04060" "Cxcl1,Cxcl10,Il6,Tnfrsf10b"
"Il21r" "mmu04060" "Cxcl2,Ccl2,Ccl4,Ccl3,Ccl7,Ccl8,Ccl9,Il1b,Il17ra"
"Il21r" "mmu04060" "Cxcl12,Osmr,Acvr1b,Il1r1"
"Il21r" "mmu04060" "Cxcl16,Ccl5,Cxcr4,Csf2ra"
"Il21r" "mmu04060" "Cxcl14,Vegfb"
"Il21r" "mmu04060" "Cx3cl1,Pdgfrb"
"Il21r" "mmu04060" "Ccl27a,Tnfsf13"
"Il21r" "mmu04060" "Clcf1,Tnfrsf1a"
"Il21r" "mmu04060" "Pdgfd,Vegfc,Ifngr1,Tgfbr2,Bmpr2"
"Il21r" "mmu04060" "Kitl,Acvr2a"
"Il21r" "mmu04060" "Flt3l,Il11ra1"
"Il21r" "mmu04060" "Tnfsf9,Il3ra,Crlf2"
"Il21r" "mmu04060" "Tgfb2,Bmpr1a"
"Il21r" "mmu04060" "Tgfb3,Egfr"
"Il21r" "mmu04060" "Il6ra,Il1r2"
"Il21r" "mmu04060" "Ghr,Acvr1"
"Il21r" "mmu04060" "Eda2r,Tgfbr1"
"Il21r" "mmu04630" "Il6,Jak2,Socs5,Mcl1"
"Il21r" "mmu04630" "Il3ra,Crlf2,Socs1"
"Il21r" "mmu04630" "Il4ra,Pim1"
"Il21r" "mmu04630" "Il10rb,Il11ra1"
"Il21r" "mmu04630" "Il13ra1,Stam2"
"Il21r" "mmu04630" "Il6st,Jak1"
"Il21r" "mmu04630" "Ifngr1,Stam,Sos2,Pik3r1"
"Il21r" "mmu04630" "Osmr,Stat3"
"Il21r" "mmu04630" "Lifr,Ghr,Fhl1"
"Il21r" "mmu04630" "Jak3,Stat1,Stat2,Irf9"
"Il21r" "mmu04630" "Stat5a,Pik3cd"
"Il21r" "mmu04630" "Stat5b,Aox1"
"Il21r" "mmu04630" "Stat6,Socs3"
"Il21r" "mmu04630" "Cish,Ccnd3,Cdkn1a,Pias4"
"Il21r" "mmu04630" "Socs4,Ccnd2,Ep300,Pias2,Ptpn11,Sos1,Pik3r3,Akt3"
"Il21r" "mmu04630" "Pik3r2,Akt2"
"Il21r" "mmu04630" "Akt1,Mtor"
"Il21r" "mmu05321" "Tlr4,Ifngr1"
"Il21r" "mmu05321" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"Il21r" "mmu05321" "Jun,Stat6"
"Il21r" "mmu05321" "Tnf,Il1b"
"Il21r" "mmu05321" "Stat3,Il4ra"
"Il2ra" "mmu04060" "Cxcl1,Cxcl10,Il6,Tnfrsf10b"
"Il2ra" "mmu04060" "Cxcl2,Ccl2,Ccl4,Ccl3,Ccl7,Ccl8,Ccl9,Il1b,Il17ra"
"Il2ra" "mmu04060" "Cxcl12,Osmr,Acvr1b,Il1r1"
"Il2ra" "mmu04060" "Cxcl16,Ccl5,Cxcr4,Csf2ra"
"Il2ra" "mmu04060" "Cxcl14,Vegfb"
"Il2ra" "mmu04060" "Cx3cl1,Pdgfrb"
"Il2ra" "mmu04060" "Ccl27a,Tnfsf13"
"Il2ra" "mmu04060" "Clcf1,Tnfrsf1a"
"Il2ra" "mmu04060" "Pdgfd,Vegfc,Ifngr1,Tgfbr2,Bmpr2"
"Il2ra" "mmu04060" "Kitl,Acvr2a"
"Il2ra" "mmu04060" "Flt3l,Il11ra1"
"Il2ra" "mmu04060" "Tnfsf9,Il3ra,Crlf2"
"Il2ra" "mmu04060" "Tgfb2,Bmpr1a"
"Il2ra" "mmu04060" "Tgfb3,Egfr"
"Il2ra" "mmu04060" "Il6ra,Il1r2"
"Il2ra" "mmu04060" "Ghr,Acvr1"
"Il2ra" "mmu04060" "Eda2r,Tgfbr1"
"Il2ra" "mmu04144" "Tgfb1,Rab11b"
"Il2ra" "mmu04144" "Tgfb3,Egfr"
"Il2ra" "mmu04144" "Tgfbr2,Smurf2,Epn2,Fam21,Asap2,Asap1,Cyth3"
"Il2ra" "mmu04144" "Zfyve16,Vps37a,Vps4b"
"Il2ra" "mmu04144" "Zfyve9,Stam,Snx1"
"Il2ra" "mmu04144" "Pml,Pip5k1c,Mvb12b,H2-T23,Git1,Acap3,Agap3,Iqsec2,Iqsec1"
"Il2ra" "mmu04144" "Smad2,Arpc2,Vps26a,Rhoa,Rab11a"
"Il2ra" "mmu04144" "Smad3,Dab2"
"Il2ra" "mmu04144" "Tfrc,Snx5"
"Il2ra" "mmu04144" "Igf1r,Cbl,Arfgef2"
"Il2ra" "mmu04144" "Ret,Smurf1"
"Il2ra" "mmu04144" "Dnm2,H2-T24,Ehd1"
"Il2ra" "mmu04144" "Pip5k1a,Cltc,Nedd4,Itch,F2r,Hspa8,A230046K03Rik,Capza1,Usp8,Rab7,Pdcd6ip,Eea1,Rab5a,Rabep1,Rab10,Kif5b,Acap2,Arfgef1"
"Il2ra" "mmu04144" "Pld2,Eps15l1,Wipf1,Git2"
"Il2ra" "mmu04144" "Pld1,Eps15,Chmp3,Igf2r,Rab5b,Rab11fip2,Smap1"
"Il2ra" "mmu04144" "Clta,Chmp4b"
"Il2ra" "mmu04144" "Ap2a2,Ap2b1,Gbf1"
"Il2ra" "mmu04144" "Ap2a1,Arpc1b,H2-L"
"Il2ra" "mmu04144" "Ap2m1,Grk6,Arfgap2,Arf1"
"Il2ra" "mmu04144" "Ap2s1,Bin1,Epn1,Hgs,Mvb12a,Vps37b,H2-Q7,H2-T9,H2-T10,Pard6a,Arf5"
"Il2ra" "mmu04144" "Ehd2,Arrb1,Wasl"
"Il2ra" "mmu04144" "Cblb,Asap3"
"Il2ra" "mmu04144" "Mdm2,Cav1,Cav2,Prkci"
"Il2ra" "mmu04144" "Rnf41,Chmp1a"
"Il2ra" "mmu04144" "Sh3kbp1,Arpc4,Capzb,Snf8"
"Il2ra" "mmu04144" "Sh3gl1,Rab5c"
"Il2ra" "mmu04144" "Sh3glb1,Stam2"
"Il2ra" "mmu04144" "Spg20,Rab11fip3,Agap1"
"Il2ra" "mmu04144" "Cxcr4,Arrb2"
"Il2ra" "mmu04144" "Adrb2,Hspa2"
"Il2ra" "mmu04144" "Grk5,Ehd4"
"Il2ra" "mmu04144" "Arpc1a,Zfyve27"
"Il2ra" "mmu04144" "Arpc5,Capza2,Vps36,Chmp2b,2610002M06Rik,Chmp5,Snx2,Snx6,Snx4,Cdc42"
"Il2ra" "mmu04144" "Arpc5l,Stambp,Vps45"
"Il2ra" "mmu04144" "Hspa1l,Hspa1a,Hspa1b"
"Il2ra" "mmu04144" "Ccdc53,Spg21"
"Il2ra" "mmu04144" "Vps29,Vta1"
"Il2ra" "mmu04144" "Snx12,H2-Q10"
"Il2ra" "mmu04144" "Vps37c,Rab11fip5"
"Il2ra" "mmu04144" "Chmp2a,Rufy1,Rab8a,Arfgap3"
"Il2ra" "mmu04144" "Il2rg,Smap2"
"Il2ra" "mmu04144" "H2-Q1,Gm11127,Gm7030"
"Il2ra" "mmu04144" "H2-D1,H2-K1,H2-Q4"
"Il2ra" "mmu04144" "Ehd3,Rab35"
"Il2ra" "mmu04144" "Rab31,Arap1"
"Il2ra" "mmu04144" "Arfgap1,Arf3"
"Il2ra" "mmu04151" "Fgf1,Ghr,Lama2,Vtn"
"Il2ra" "mmu04151" "Igf1,Ppp2r3d"
"Il2ra" "mmu04151" "Pdgfd,Vegfc,Insr,Sos1,Lama4,Lamb1,Lamc1,Itga1,Ptk2,F2r,Pdpk1,Akt3,Pten,Ppp2r3a,Phlpp2,Gsk3b,Rbl2,Creb1,Atf2,Creb3l2,Pik3r1"
"Il2ra" "mmu04151" "Kitl,Map2k1,Il6,Jak2,Sgk1,Atf4,Nfkb1"
"Il2ra" "mmu04151" "Vegfa,Bcl2l11"
"Il2ra" "mmu04151" "Egfr,Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Thbs2,Thbs3,Fn1,Lpar1"
"Il2ra" "mmu04151" "Fgfr1,Cdkn1b"
"Il2ra" "mmu04151" "Igf1r,Tsc1,Foxo3"
"Il2ra" "mmu04151" "Tek,Sos2,Jak1,Itga6,Pkn2"
"Il2ra" "mmu04151" "Kras,Mapk1,Rac1,Itgb1,Gng12,Prkaa1,Ppp2ca,Ppp2cb,Ppp2r5e,Hsp90aa1,Hsp90ab1,Ywhaz,Ywhaq"
"Il2ra" "mmu04151" "Raf1,Gnb1"
"Il2ra" "mmu04151" "Map2k2,Il3ra,Eif4ebp1,Pck2,G6pc3,Bad,Atf6b,Pik3cd"
"Il2ra" "mmu04151" "Mapk3,Lamb2,Rps6kb2"
"Il2ra" "mmu04151" "Tlr4,Rps6kb1,Hsp90b1,Chuk"
"Il2ra" "mmu04151" "Syk,Il6ra"
"Il2ra" "mmu04151" "Il2rg,Eif4e2"
"Il2ra" "mmu04151" "Il4ra,Itga5,Ddit4"
"Il2ra" "mmu04151" "Ifnar1,Ppp2r5c"
"Il2ra" "mmu04151" "Jak3,Stk11,Pkn1,Rxra,Rela"
"Il2ra" "mmu04151" "Col4a1,Col4a2"
"Il2ra" "mmu04151" "Chad,Comp"
"Il2ra" "mmu04151" "Spp1,Gng2"
"Il2ra" "mmu04151" "Itgb5,Akt2"
"Il2ra" "mmu04151" "Lpar6,Pik3r3"
"Il2ra" "mmu04151" "Gnb2,Crtc2,Cdkn1a,Ccnd3,Nr4a1"
"Il2ra" "mmu04151" "Gnb5,Pik3r2"
"Il2ra" "mmu04151" "Gng10,Rps6"
"Il2ra" "mmu04151" "Gng11,Pik3ca"
"Il2ra" "mmu04151" "Rheb,Mcl1,Mdm2"
"Il2ra" "mmu04151" "Mlst8,Trp53"
"Il2ra" "mmu04151" "Mtor,Ppp2r5a,Phlpp1"
"Il2ra" "mmu04151" "Rptor,Akt1,Ppp2r1a,Ppp2r5d"
"Il2ra" "mmu04151" "Eif4e,Ppp2r1b"
"Il2ra" "mmu04151" "Eif4b,Ikbkg"
"Il2ra" "mmu04151" "Ppp2r2d,Ppp2r2a"
"Il2ra" "mmu04151" "Ppp2r5b,Ccnd2"
"Il2ra" "mmu04151" "Gys1,Ccne1"
"Il2ra" "mmu04151" "Ccnd1,Ywhab"
"Il2ra" "mmu04151" "Cdk2,Cdk4"
"Il2ra" "mmu04630" "Il6,Jak2,Socs5,Mcl1"
"Il2ra" "mmu04630" "Il3ra,Crlf2,Socs1"
"Il2ra" "mmu04630" "Il4ra,Pim1"
"Il2ra" "mmu04630" "Il10rb,Il11ra1"
"Il2ra" "mmu04630" "Il13ra1,Stam2"
"Il2ra" "mmu04630" "Il6st,Jak1"
"Il2ra" "mmu04630" "Ifngr1,Stam,Sos2,Pik3r1"
"Il2ra" "mmu04630" "Osmr,Stat3"
"Il2ra" "mmu04630" "Lifr,Ghr,Fhl1"
"Il2ra" "mmu04630" "Jak3,Stat1,Stat2,Irf9"
"Il2ra" "mmu04630" "Stat5a,Pik3cd"
"Il2ra" "mmu04630" "Stat5b,Aox1"
"Il2ra" "mmu04630" "Stat6,Socs3"
"Il2ra" "mmu04630" "Cish,Ccnd3,Cdkn1a,Pias4"
"Il2ra" "mmu04630" "Socs4,Ccnd2,Ep300,Pias2,Ptpn11,Sos1,Pik3r3,Akt3"
"Il2ra" "mmu04630" "Pik3r2,Akt2"
"Il2ra" "mmu04630" "Akt1,Mtor"
"Il2ra" "mmu04640" "Kitl,Il6"
"Il2ra" "mmu04640" "Flt3l,Il11ra1,Itga2b"
"Il2ra" "mmu04640" "Il1b,Cd14"
"Il2ra" "mmu04640" "Cd34,Cd55,Itga6"
"Il2ra" "mmu04640" "Csf2ra,Il3ra"
"Il2ra" "mmu04640" "Il4ra,Itga5"
"Il2ra" "mmu04640" "Il6ra,Il1r2"
"Il2ra" "mmu05162" "Fyn,Irak1,Ifngr1"
"Il2ra" "mmu05162" "Pik3r2,Akt2"
"Il2ra" "mmu05162" "Pik3r1,Pik3r3,Akt3,Gsk3b,Map3k7,Tab2,Csnk2a1,Ccnd2,Hspa8,Eif2ak3"
"Il2ra" "mmu05162" "Pik3cd,Stat5a,Nfkbib"
"Il2ra" "mmu05162" "Jak1,Traf6"
"Il2ra" "mmu05162" "Jak3,Irf7,Oas1a,Oas1g"
"Il2ra" "mmu05162" "Stat3,Ifih1,Eif2ak2"
"Il2ra" "mmu05162" "Ddx58,Stat1,Stat2,Irf9,Oas2,Adar"
"Il2ra" "mmu05162" "Myd88,Nfkb1,Jak2"
"Il2ra" "mmu05162" "Chuk,Tlr4"
"Il2ra" "mmu05162" "Nfkbia,Tnfaip3,Il6"
"Il2ra" "mmu05162" "Rela,Ccnd3"
"Il2ra" "mmu05162" "Csnk2a2,Csnk2b"
"Il2ra" "mmu05162" "Ccne1,Cdk4"
"Il2ra" "mmu05162" "Cdk2,Eif2s1"
"Il2ra" "mmu05162" "Rab9,Rchy1"
"Il2ra" "mmu05162" "Hspa1l,Hspa1a,Hspa1b"
"Il2ra" "mmu05162" "Eif3h,Eif2ak1"
"Il2ra" "mmu05162" "Eif2ak4,Trp53"
"Il2ra" "mmu05166" "Tgfb1,Prkaca"
"Il2ra" "mmu05166" "Tgfb2,Pdgfrb"
"Il2ra" "mmu05166" "Slc2a1,Nfkbia"
"Il2ra" "mmu05166" "Nrp1,Ccnd2,Ppp3ca,Nfatc3,Gsk3b,Ctnnb1,Apc,Dlg1,Pik3r3,Akt3,Map3k3,Adcy6,Prkacb,Atf2,Ep300,Smad4"
"Il2ra" "mmu05166" "Vcam1,Xpo1,Ppp3cb,Ppp3r1,Canx,Kras,Cdc27,Map2k4,Creb1,Atm,Atr,Mapk8"
"Il2ra" "mmu05166" "Icam1,Cdkn1a,Il6,Atf4,Bax"
"Il2ra" "mmu05166" "Tln1,Anapc1"
"Il2ra" "mmu05166" "Tln2,Rb1"
"Il2ra" "mmu05166" "Myc,Rela,Relb,Nfkb2,Srf"
"Il2ra" "mmu05166" "Ranbp3,Stat5a,Pold1,Pold2"
"Il2ra" "mmu05166" "Ran,Ranbp1,Mad2l1,Bub1b,Bub3,Cdc20,Pold3,Pole2,Pole4,Cdk4,E2f1,Mybl2,Ccnb2"
"Il2ra" "mmu05166" "H2-Q1,Gm11127,Gm7030"
"Il2ra" "mmu05166" "H2-Q7,H2-T9,H2-T10,Pold4,Dvl2,Msx1"
"Il2ra" "mmu05166" "H2-Q8,H2-T23,Jak3,Tnfrsf1a"
"Il2ra" "mmu05166" "H2-D1,H2-K1,H2-Q4"
"Il2ra" "mmu05166" "Calr,Anapc4,Cdc16,Chek2"
"Il2ra" "mmu05166" "Nfatc4,Tspo,Tcf3"
"Il2ra" "mmu05166" "Jak1,Ets2"
"Il2ra" "mmu05166" "Stat5b,Adcy9"
"Il2ra" "mmu05166" "Fdps,Rras2"
"Il2ra" "mmu05166" "Rras,Bcl2l1"
"Il2ra" "mmu05166" "Vdac1,Vdac2,Anapc7,Cdc23,Pole3,Cdkn2c"
"Il2ra" "mmu05166" "Slc25a4,Slc25a5,Pcna,Ccnd1"
"Il2ra" "mmu05166" "Anapc2,Ccnd3,Akt1,Ltbr"
"Il2ra" "mmu05166" "Anapc10,Chuk,Nfyb,Atf1"
"Il2ra" "mmu05166" "Anapc11,Wnt9a"
"Il2ra" "mmu05166" "Pttg1,Il1r2"
"Il2ra" "mmu05166" "Fzd1,Fzd5"
"Il2ra" "mmu05166" "Fzd7,Fzd8"
"Il2ra" "mmu05166" "Fzd4,Pik3r1,Jun,Fos,Egr1,Atf3,Kat2b,Tgfbr2"
"Il2ra" "mmu05166" "Dvl3,Adcy4,Crtc1"
"Il2ra" "mmu05166" "Dvl1,Crtc2,Crtc3"
"Il2ra" "mmu05166" "Pik3r2,Akt2"
"Il2ra" "mmu05166" "Pik3cd,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"Il2ra" "mmu05166" "Il1r1,Nfkb1,Ets1"
"Il2ra" "mmu05166" "Ikbkb,Smad3"
"Il2ra" "mmu05166" "Ikbkg,Smad2"
"Il2ra" "mmu05166" "Elk4,Crebbp"
"Il7r" "mmu04060" "Cxcl1,Cxcl10,Il6,Tnfrsf10b"
"Il7r" "mmu04060" "Cxcl2,Ccl2,Ccl4,Ccl3,Ccl7,Ccl8,Ccl9,Il1b,Il17ra"
"Il7r" "mmu04060" "Cxcl12,Osmr,Acvr1b,Il1r1"
"Il7r" "mmu04060" "Cxcl16,Ccl5,Cxcr4,Csf2ra"
"Il7r" "mmu04060" "Cxcl14,Vegfb"
"Il7r" "mmu04060" "Cx3cl1,Pdgfrb"
"Il7r" "mmu04060" "Ccl27a,Tnfsf13"
"Il7r" "mmu04060" "Clcf1,Tnfrsf1a"
"Il7r" "mmu04060" "Pdgfd,Vegfc,Ifngr1,Tgfbr2,Bmpr2"
"Il7r" "mmu04060" "Kitl,Acvr2a"
"Il7r" "mmu04060" "Flt3l,Il11ra1"
"Il7r" "mmu04060" "Tnfsf9,Il3ra,Crlf2"
"Il7r" "mmu04060" "Tgfb2,Bmpr1a"
"Il7r" "mmu04060" "Tgfb3,Egfr"
"Il7r" "mmu04060" "Il6ra,Il1r2"
"Il7r" "mmu04060" "Ghr,Acvr1"
"Il7r" "mmu04060" "Eda2r,Tgfbr1"
"Il7r" "mmu04068" "Tgfb2,Fbxo32"
"Il7r" "mmu04068" "Tgfb3,Egfr"
"Il7r" "mmu04068" "Tgfbr1,Pik3ca,Kras"
"Il7r" "mmu04068" "Tgfbr2,Pik3r1,Foxo1,Cat"
"Il7r" "mmu04068" "Smad4,Setd7,Ep300,Usp7,Insr,Pdpk1,Pten,Akt3,Sos1,Braf,Rbl2,Gabarapl1,Atm"
"Il7r" "mmu04068" "Smad2,Prkaa1,Prkab2,Nlk,Mapk9"
"Il7r" "mmu04068" "Smad3,Ikbkb"
"Il7r" "mmu04068" "Stk11,Homer3"
"Il7r" "mmu04068" "Prkag1,Skp2,Ccnb1,Ccnb2,Plk1"
"Il7r" "mmu04068" "Mdm2,Sirt1,Mapk8,Homer1,Il6"
"Il7r" "mmu04068" "Crebbp,Igf1r,Foxo3"
"Il7r" "mmu04068" "Igf1,Cdkn1b"
"Il7r" "mmu04068" "Irs2,Gadd45g"
"Il7r" "mmu04068" "Pik3cd,Map2k2,Pck2,G6pc3"
"Il7r" "mmu04068" "Pik3r2,Akt2"
"Il7r" "mmu04068" "Pik3r3,Mapk1,S1pr1"
"Il7r" "mmu04068" "Chuk,Atg12"
"Il7r" "mmu04068" "Sgk1,Stat3,Map2k1,Plk2"
"Il7r" "mmu04068" "Csnk1e,Ccnd2"
"Il7r" "mmu04068" "Sos2,Gabarapl2"
"Il7r" "mmu04068" "Nras,Araf"
"Il7r" "mmu04068" "Mapk3,Mapk12"
"Il7r" "mmu04068" "Cdk2,Prmt1,Plk4"
"Il7r" "mmu04068" "Ccng2,Bnip3"
"Il7r" "mmu04068" "Gadd45b,Bcl6"
"Il7r" "mmu04151" "Fgf1,Ghr,Lama2,Vtn"
"Il7r" "mmu04151" "Igf1,Ppp2r3d"
"Il7r" "mmu04151" "Pdgfd,Vegfc,Insr,Sos1,Lama4,Lamb1,Lamc1,Itga1,Ptk2,F2r,Pdpk1,Akt3,Pten,Ppp2r3a,Phlpp2,Gsk3b,Rbl2,Creb1,Atf2,Creb3l2,Pik3r1"
"Il7r" "mmu04151" "Kitl,Map2k1,Il6,Jak2,Sgk1,Atf4,Nfkb1"
"Il7r" "mmu04151" "Vegfa,Bcl2l11"
"Il7r" "mmu04151" "Egfr,Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Thbs2,Thbs3,Fn1,Lpar1"
"Il7r" "mmu04151" "Fgfr1,Cdkn1b"
"Il7r" "mmu04151" "Igf1r,Tsc1,Foxo3"
"Il7r" "mmu04151" "Tek,Sos2,Jak1,Itga6,Pkn2"
"Il7r" "mmu04151" "Kras,Mapk1,Rac1,Itgb1,Gng12,Prkaa1,Ppp2ca,Ppp2cb,Ppp2r5e,Hsp90aa1,Hsp90ab1,Ywhaz,Ywhaq"
"Il7r" "mmu04151" "Raf1,Gnb1"
"Il7r" "mmu04151" "Map2k2,Il3ra,Eif4ebp1,Pck2,G6pc3,Bad,Atf6b,Pik3cd"
"Il7r" "mmu04151" "Mapk3,Lamb2,Rps6kb2"
"Il7r" "mmu04151" "Tlr4,Rps6kb1,Hsp90b1,Chuk"
"Il7r" "mmu04151" "Syk,Il6ra"
"Il7r" "mmu04151" "Il2rg,Eif4e2"
"Il7r" "mmu04151" "Il4ra,Itga5,Ddit4"
"Il7r" "mmu04151" "Ifnar1,Ppp2r5c"
"Il7r" "mmu04151" "Jak3,Stk11,Pkn1,Rxra,Rela"
"Il7r" "mmu04151" "Col4a1,Col4a2"
"Il7r" "mmu04151" "Chad,Comp"
"Il7r" "mmu04151" "Spp1,Gng2"
"Il7r" "mmu04151" "Itgb5,Akt2"
"Il7r" "mmu04151" "Lpar6,Pik3r3"
"Il7r" "mmu04151" "Gnb2,Crtc2,Cdkn1a,Ccnd3,Nr4a1"
"Il7r" "mmu04151" "Gnb5,Pik3r2"
"Il7r" "mmu04151" "Gng10,Rps6"
"Il7r" "mmu04151" "Gng11,Pik3ca"
"Il7r" "mmu04151" "Rheb,Mcl1,Mdm2"
"Il7r" "mmu04151" "Mlst8,Trp53"
"Il7r" "mmu04151" "Mtor,Ppp2r5a,Phlpp1"
"Il7r" "mmu04151" "Rptor,Akt1,Ppp2r1a,Ppp2r5d"
"Il7r" "mmu04151" "Eif4e,Ppp2r1b"
"Il7r" "mmu04151" "Eif4b,Ikbkg"
"Il7r" "mmu04151" "Ppp2r2d,Ppp2r2a"
"Il7r" "mmu04151" "Ppp2r5b,Ccnd2"
"Il7r" "mmu04151" "Gys1,Ccne1"
"Il7r" "mmu04151" "Ccnd1,Ywhab"
"Il7r" "mmu04151" "Cdk2,Cdk4"
"Il7r" "mmu04630" "Il6,Jak2,Socs5,Mcl1"
"Il7r" "mmu04630" "Il3ra,Crlf2,Socs1"
"Il7r" "mmu04630" "Il4ra,Pim1"
"Il7r" "mmu04630" "Il10rb,Il11ra1"
"Il7r" "mmu04630" "Il13ra1,Stam2"
"Il7r" "mmu04630" "Il6st,Jak1"
"Il7r" "mmu04630" "Ifngr1,Stam,Sos2,Pik3r1"
"Il7r" "mmu04630" "Osmr,Stat3"
"Il7r" "mmu04630" "Lifr,Ghr,Fhl1"
"Il7r" "mmu04630" "Jak3,Stat1,Stat2,Irf9"
"Il7r" "mmu04630" "Stat5a,Pik3cd"
"Il7r" "mmu04630" "Stat5b,Aox1"
"Il7r" "mmu04630" "Stat6,Socs3"
"Il7r" "mmu04630" "Cish,Ccnd3,Cdkn1a,Pias4"
"Il7r" "mmu04630" "Socs4,Ccnd2,Ep300,Pias2,Ptpn11,Sos1,Pik3r3,Akt3"
"Il7r" "mmu04630" "Pik3r2,Akt2"
"Il7r" "mmu04630" "Akt1,Mtor"
"Il7r" "mmu04640" "Kitl,Il6"
"Il7r" "mmu04640" "Flt3l,Il11ra1,Itga2b"
"Il7r" "mmu04640" "Il1b,Cd14"
"Il7r" "mmu04640" "Cd34,Cd55,Itga6"
"Il7r" "mmu04640" "Csf2ra,Il3ra"
"Il7r" "mmu04640" "Il4ra,Itga5"
"Il7r" "mmu04640" "Il6ra,Il1r2"
"Il7r" "mmu05340" "Tap1,Tap2,Orai1,Jak3"
"Il9r" "mmu04060" "Cxcl1,Cxcl10,Il6,Tnfrsf10b"
"Il9r" "mmu04060" "Cxcl2,Ccl2,Ccl4,Ccl3,Ccl7,Ccl8,Ccl9,Il1b,Il17ra"
"Il9r" "mmu04060" "Cxcl12,Osmr,Acvr1b,Il1r1"
"Il9r" "mmu04060" "Cxcl16,Ccl5,Cxcr4,Csf2ra"
"Il9r" "mmu04060" "Cxcl14,Vegfb"
"Il9r" "mmu04060" "Cx3cl1,Pdgfrb"
"Il9r" "mmu04060" "Ccl27a,Tnfsf13"
"Il9r" "mmu04060" "Clcf1,Tnfrsf1a"
"Il9r" "mmu04060" "Pdgfd,Vegfc,Ifngr1,Tgfbr2,Bmpr2"
"Il9r" "mmu04060" "Kitl,Acvr2a"
